PLAYER_NAME,GP,GS,MIN,FG,3P,FT,REB,AST,STL,TO,BLK,PF,PTS,EFF,A.S.G,P.O.M,F.T,S.T,T.T,F.T.D,S.T.D,Seasons,Playoffs,Finals,titles,Retired,H.O.F
Jack Marin,849,0,29.0,46.5,--,84.3,5.2,2.1,0.5,--,0.2,2.8,14.8,15.0,2.0,,,,,,,11,7,1,0,1.0,0.0
Shawn Marion,1163,1062,34.5,48.4,33.1,81.0,8.7,1.9,1.5,1.5,1.1,2.2,15.2,19.7,4.0,2.0,0.0,0.0,2.0,,,16,11,2,1,1.0,0.0
Boban Marjanovic,277,25,9.4,57.5,26.3,76.5,3.9,0.5,0.2,0.7,0.3,1.2,6.0,8.2,,,,,,,,6,4,0,0,0.0,0.0
Lauri Markkanen,259,233,29.6,43.9,36.3,84.7,6.8,1.3,0.7,1.3,0.5,1.8,15.3,15.9,,,,,,,,4,0,0,0,0.0,0.0
Damir Markota,30,0,5.7,36.5,37.5,63.6,1.0,0.2,0.1,0.5,0.0,0.7,1.7,1.3,,,,,,,,1,0,0,0,0.0,0.0
Sean Marks,230,11,9.9,44.8,20.0,66.5,2.2,0.2,0.1,0.5,0.4,1.5,2.8,3.5,,,,,,,,11,2,0,0,1.0,0.0
Harvey Marlatt,61,0,12.2,37.3,--,85.0,1.4,1.5,--,--,--,1.5,3.7,4.1,,,,,,,,3,0,0,0,1.0,0.0
Jim Marsh,39,0,9.6,33.3,--,69.5,2.2,0.8,--,--,--,1.3,3.1,3.5,,,,,,,,1,0,0,0,1.0,0.0
Ricky Marsh,60,0,14.2,42.6,--,69.7,1.3,1.5,0.5,0.8,0.3,1.9,4.5,4.3,,,,,,,,1,0,0,0,1.0,0.0
Donny Marshall,119,0,7.7,32.1,33.6,68.1,1.0,0.3,0.3,0.4,0.0,0.9,2.5,1.9,,,,,,,,5,2,1,0,1.0,0.0
Donyell Marshall,957,422,26.2,43.5,35.0,73.1,6.7,1.4,0.8,1.4,0.9,2.3,11.2,13.4,,,,,,,,15,5,1,0,1.0,0.0
Kendall Marshall,160,57,19.3,39.9,37.0,61.1,1.6,4.9,0.7,1.8,0.1,1.1,5.0,7.3,,,,,,,,4,0,0,0,1.0,0.0
Naji Marshall,63,10,15.9,38.1,29.4,75.5,3.4,1.8,0.6,1.0,0.2,1.4,5.7,7.2,,,,,,,,1,0,0,0,0.0,0.0
Rawle Marshall,63,11,9.6,37.6,23.8,71.6,1.0,0.4,0.3,0.5,0.2,0.6,2.7,2.2,,,,,,,,2,0,0,0,0.0,0.0
Tom Marshall,168,0,15.4,38.8,--,70.9,2.9,1.1,--,--,--,1.2,5.7,5.8,,,,,,,,4,2,0,0,1.0,0.0
Vester Marshall,13,0,13.4,24.1,--,42.9,2.8,0.3,0.3,--,0.2,1.5,1.3,3.0,,,,,,,,1,0,0,0,1.0,0.0
Bill Martin,84,0,10.2,44.9,0.0,81.3,1.6,0.7,0.4,0.9,0.1,1.5,4.7,4.0,,,,,,,,3,0,0,0,1.0,0.0
Bob Martin,54,1,10.2,44.1,0.0,60.8,2.2,0.3,0.1,0.5,0.6,2.0,2.1,3.5,,,,,,,,2,0,0,0,1.0,0.0
Brian Martin,8,0,2.6,42.9,0.0,0.0,0.5,0.0,0.0,0.3,0.1,0.9,0.8,0.4,,,,,,,,1,0,0,0,1.0,0.0
Caleb Martin,115,14,18.6,44.7,34.2,70.8,3.1,1.2,0.8,0.7,0.3,1.4,6.9,8.0,,,,,,,,,,,,,0.0
Cartier Martin,243,15,13.8,39.2,37.2,72.9,1.9,0.5,0.4,0.5,0.1,1.3,5.1,4.5,,,,,,,,7,1,0,0,1.0,0.0
Cody Martin,149,24,20.7,44.4,32.5,64.2,3.5,2.1,0.9,0.9,0.3,1.4,5.6,8.5,,,,,,,,2,0,0,0,0.0,0.0
Cuonzo Martin,7,0,4.6,25.0,60.0,0.0,0.4,0.4,0.1,0.3,0.0,0.3,1.3,0.4,,,,,,,,2,0,0,0,1.0,0.0
Darrick Martin,514,178,17.8,38.2,34.0,84.3,1.1,2.9,0.7,1.2,0.0,1.7,6.9,6.3,,,,,,,,13,5,0,0,1.0,0.0
Dino Martin,92,0,--,29.4,--,63.8,--,0.8,--,--,--,1.3,9.1,-0.2,,,,,,,,2,0,0,0,1.0,0.0
Don Martin,137,0,--,28.2,--,52.3,--,0.3,--,--,--,1.8,3.0,-0.4,,,,,,,,3,2,0,0,1.0,0.0
Jarell Martin,184,40,15.9,43.4,34.6,76.6,3.5,0.6,0.4,0.8,0.4,2.2,5.4,6.5,,,,,,,,4,3,0,0,0.0,0.0
Jeff Martin,143,49,18.8,41.7,28.2,69.4,2.0,0.8,0.5,0.7,0.3,1.4,6.7,5.4,,,,,,,,2,0,0,0,1.0,0.0
Jeremiah Martin,18,0,9.7,38.4,26.7,63.2,0.9,1.2,0.7,0.6,0.2,0.4,4.8,3.9,,,,,,,,2,1,0,0,0.0,0.0
Kelan Martin,93,5,13.6,41.7,30.9,88.9,2.4,0.7,0.3,0.5,0.3,1.3,5.6,5.7,,,,,,,,2,1,0,0,0.0,0.0
Kenyon Martin,757,667,30.6,48.3,23.4,62.9,6.8,1.9,1.2,1.7,1.1,3.3,12.3,14.9,1.0,1.0,,,,,,15,11,2,0,1.0,0.0
Kevin Martin,714,504,30.2,43.7,38.4,87.0,3.2,1.9,0.9,1.7,0.1,1.9,17.4,14.1,,,,,,,,12,3,0,0,1.0,0.0
LaRue Martin,271,0,14.0,41.6,--,68.5,4.6,0.7,0.2,--,0.5,2.3,5.3,7.7,,,,,,,,4,0,0,0,1.0,0.0
Maurice Martin,69,0,6.1,37.8,21.1,59.8,0.9,0.7,0.3,0.6,0.1,1.0,3.0,2.1,,,,,,,,2,2,0,0,1.0,0.0
Phil Martin,7,0,6.7,26.3,--,100.0,1.4,0.9,--,--,--,1.0,1.7,2.0,,,,,,,,1,0,0,0,1.0,0.0
Slater Martin,745,0,35.9,36.4,--,76.2,3.4,4.2,--,--,--,3.0,9.8,10.1,7.0,,0.0,5.0,0.0,,,11,11,7,5,1.0,1.0
Whitey Martin,66,0,15.4,32.5,--,67.3,2.4,1.7,--,--,--,2.4,3.4,4.3,,,,,,,,1,0,0,0,1.0,0.0
Fernando Martín,24,0,6.1,29.0,0.0,36.4,1.2,0.4,0.3,0.8,0.0,1.0,0.9,0.8,,,,,,,,1,1,0,0,1.0,0.0
K.J. Martin Jr.,97,8,21.5,51.8,33.2,67.5,4.6,1.2,0.6,0.8,0.7,1.6,8.8,11.3,,,,,,,,1,0,0,0,0.0,0.0
Jamal Mashburn,611,584,37.3,41.8,34.5,76.6,5.4,4.0,1.0,2.6,0.2,2.5,19.1,16.1,1.0,1.0,0.0,0.0,1.0,,,11,7,0,0,1.0,0.0
Al Masino,99,0,19.7,34.6,--,62.5,2.1,1.8,--,--,--,3.0,4.8,4.7,,,,,,,,2,1,1,0,1.0,0.0
Anthony Mason,882,559,34.7,50.9,16.7,70.9,8.3,3.4,0.7,1.8,0.3,2.7,10.9,16.7,1.0,,0.0,0.0,1.0,0.0,1.0,13,10,1,0,1.0,0.0
Desmond Mason,643,385,30.5,44.9,26.0,74.0,4.5,1.6,0.7,1.6,0.4,2.2,12.1,11.0,,,,,,,,10,3,0,0,1.0,0.0
Frank Mason III,103,3,15.7,39.6,30.1,75.5,2.0,2.6,0.5,1.1,0.1,1.2,6.7,6.8,,,,,,,,4,1,0,0,0.0,0.0
Roger Mason Jr.,518,103,17.7,40.8,38.3,86.6,1.7,1.3,0.4,0.7,0.1,1.4,6.3,5.7,,,,,,,,10,5,0,0,1.0,0.0
Tony Massenburg,683,233,18.0,47.0,9.1,70.5,4.3,0.4,0.4,1.0,0.5,2.4,6.2,7.5,,,,,,,,13,3,1,1,1.0,0.0
Eddie Mast,112,0,7.9,38.5,--,60.4,2.4,0.5,--,--,--,1.0,2.5,3.4,,,,,,,,3,3,1,0,1.0,0.0
Yante Maten,2,0,6.5,25.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,1.0,1.5,,,,,,,,1,0,0,0,0.0,0.0
Garrison Mathews,120,42,19.3,41.4,38.4,85.0,2.0,0.6,0.5,0.4,0.2,2.1,7.5,7.3,,,,,,,,2,1,0,0,0.0,0.0
Mangok Mathiang,4,0,5.0,57.1,0.0,0.0,2.5,0.0,0.3,0.0,0.0,1.3,2.0,3.8,,,,,,,,1,0,0,0,0.0,0.0
Dakota Mathias,14,2,9.9,38.9,31.3,33.3,0.6,1.0,0.1,0.1,0.2,0.6,3.9,3.1,,,,,,,,1,0,0,0,0.0,0.0
Wes Matthews,465,102,20.0,47.8,22.5,78.8,1.3,4.2,1.0,2.1,0.2,2.1,7.9,8.6,,,,,,,,9,7,2,2,1.0,0.0
Wesley Matthews,877,746,30.7,42.1,37.8,82.3,2.9,2.0,1.0,1.2,0.2,2.1,12.3,11.1,,,,,,,,12,7,0,0,0.0,0.0
Ariel Maughan,259,0,--,28.0,--,71.2,4.0,1.2,--,--,--,2.6,7.9,1.4,,,,,,,,5,2,0,0,1.0,0.0
Marlon Maxey,98,5,11.7,54.2,0.0,68.5,3.7,0.2,0.3,0.8,0.5,1.9,4.9,6.7,,,,,,,,2,0,0,0,1.0,0.0
Tyrese Maxey,110,56,24.4,47.0,36.2,86.3,2.5,3.2,0.5,0.9,0.4,1.7,12.0,12.2,,,,,,,,1,1,0,0,0.0,0.0
Jason Maxiell,618,188,18.4,49.5,0.0,56.4,4.2,0.4,0.4,0.8,0.8,1.9,5.6,7.4,,,,,,,,10,3,0,0,1.0,0.0
Cedric Maxwell,835,537,28.5,54.6,5.3,78.4,6.3,2.2,0.8,2.2,0.5,2.7,12.5,15.6,,,,,,,,11,8,3,2,1.0,0.0
Vernon Maxwell,855,497,28.4,39.8,32.0,73.3,2.6,3.4,1.1,1.9,0.2,2.1,12.8,10.4,,,,,,,,13,7,2,2,1.0,0.0
Don May,379,0,17.5,45.3,--,79.8,3.5,1.0,0.3,--,0.1,2.0,8.8,8.7,,,,,,,,7,3,1,1,1.0,0.0
Scott May,355,8,22.6,46.2,0.0,81.1,4.1,1.7,0.8,1.5,0.1,2.2,10.4,10.7,,,,,,,,7,2,0,0,1.0,0.0
Sean May,119,25,15.7,45.8,23.1,74.6,4.0,1.0,0.4,1.1,0.4,2.0,6.9,7.9,,,,,,,,4,0,0,0,1.0,0.0
Lee Mayberry,496,150,20.8,41.5,37.7,65.9,1.3,3.6,0.7,1.2,0.1,1.7,5.1,6.6,,,,,,,,7,0,0,0,1.0,0.0
Clyde Mayes,74,0,13.5,44.6,--,56.7,3.8,0.5,0.1,--,0.6,2.2,4.0,6.5,,,,,,,,2,1,0,0,1.0,0.0
Tharon Mayes,24,0,10.6,30.3,36.6,66.7,0.7,1.5,0.7,1.3,0.1,1.7,4.1,2.3,,,,,,,,1,0,0,0,1.0,0.0
Bill Mayfield,7,0,7.7,44.4,0.0,50.0,1.3,0.1,0.0,0.4,0.1,1.1,2.4,2.0,,,,,,,,1,0,0,0,1.0,0.0
Ken Mayfield,13,0,4.9,37.0,--,100.0,0.6,0.3,0.0,--,0.0,1.4,2.8,1.5,,,,,,,,1,0,0,0,1.0,0.0
Eric Maynor,267,2,14.6,39.2,35.0,72.1,1.3,2.8,0.4,1.1,0.1,1.1,4.3,5.1,,,,,,,,5,2,0,0,1.0,0.0
O.J. Mayo,547,325,30.9,42.9,37.3,82.0,3.1,2.9,1.0,2.1,0.3,2.3,13.8,11.8,,,,,,,,8,3,0,0,0.0,0.0
Skylar Mays,55,5,8.6,47.2,33.8,88.2,1.1,0.8,0.4,0.3,0.0,0.4,3.7,4.1,,,,,,,,1,1,0,0,0.0,0.0
Travis Mays,115,64,25.8,41.0,36.2,74.9,2.0,2.8,0.9,1.9,0.1,2.0,11.1,8.8,,,,,,,,3,1,0,0,1.0,0.0
Matt Mazza,26,0,--,30.0,--,71.1,--,1.1,--,--,--,1.3,3.8,1.4,,,,,,,,1,0,0,0,1.0,0.0
Luc Mbah a Moute,688,453,23.3,45.4,33.4,65.9,4.1,0.9,0.9,0.9,0.4,1.8,6.4,8.1,,,,,,,,12,5,0,0,0.0,0.0
D.J. Mbenga,234,4,6.7,47.0,0.0,60.7,1.5,0.2,0.2,0.4,0.6,1.2,1.8,2.8,,,,,,,,7,5,4,2,1.0,0.0
Bob McAdoo,852,1,33.2,50.3,8.1,75.4,9.4,2.3,1.0,2.6,1.5,3.2,22.1,24.5,5.0,,1.0,1.0,0.0,,,14,9,4,2,1.0,1.0
James McAdoo,111,3,7.9,52.8,29.4,53.4,1.7,0.3,0.3,0.4,0.4,1.0,3.0,3.8,,,,,,,,4,3,3,2,0.0,0.0
Ken McBride,12,0,20.8,32.7,--,72.4,2.6,1.2,--,--,--,2.6,9.8,4.6,,,,,,,,1,0,0,0,1.0,0.0
Miles McBride,21,2,7.2,25.9,16.1,75.0,0.8,1.1,0.4,0.1,0.0,0.7,1.8,1.9,,,,,,,,,,,,,0.0
Tahjere McCall,1,0,8.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,,,,,,,,1,0,0,0,0.0,0.0
Ray McCallum,154,46,18.2,40.8,33.5,71.1,2.0,2.4,0.5,1.0,0.2,1.2,6.0,6.3,,,,,,,,3,0,0,0,0.0,0.0
Bob McCann,178,7,13.4,47.9,20.0,57.7,2.6,0.6,0.4,0.8,0.4,2.0,4.2,5.1,,,,,,,,5,1,0,0,1.0,0.0
Brendan McCann,41,0,8.1,20.4,--,70.0,1.2,1.6,--,--,--,0.9,1.8,2.1,,,,,,,,3,0,0,0,1.0,0.0
Mel McCants,13,0,5.0,30.8,0.0,75.0,0.5,0.2,0.2,0.1,0.1,0.8,1.7,1.0,,,,,,,,1,1,0,0,1.0,0.0
Rashad McCants,249,39,20.2,43.1,36.8,74.1,2.0,1.3,0.7,1.5,0.2,2.3,10.0,7.5,,,,,,,,4,0,0,0,1.0,0.0
Mike McCarron,68,0,--,28.0,--,61.4,--,0.9,--,--,--,2.8,9.7,-0.1,,,,,,,,2,0,0,0,1.0,0.0
Andre McCarter,103,0,11.5,43.1,25.0,72.5,0.9,1.7,0.4,0.5,0.0,1.0,3.8,4.2,,,,,,,,3,0,0,0,1.0,0.0
Willie McCarter,155,0,18.3,40.2,--,65.6,1.6,2.0,--,--,--,1.8,7.0,5.5,,,,,,,,3,2,1,0,1.0,0.0
Johnny McCarthy,316,0,27.9,35.3,--,62.2,3.6,3.7,--,--,--,2.8,7.8,8.5,,,,,,,,6,3,3,1,1.0,0.0
Howie McCarty,19,0,--,12.2,--,10.0,--,0.1,--,--,--,1.2,1.1,-3.1,,,,,,,,1,0,0,0,1.0,0.0
Kelly McCarty,2,0,2.0,66.7,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,,,,,,,,1,0,0,0,1.0,0.0
Walter McCarty,593,108,17.5,39.2,34.6,69.8,2.6,1.1,0.6,0.9,0.3,2.0,5.2,5.8,,,,,,,,10,6,0,0,1.0,0.0
Amal McCaskill,114,4,8.5,37.7,0.0,60.9,1.9,0.3,0.2,0.5,0.3,1.2,1.8,2.6,,,,,,,,4,1,0,0,1.0,0.0
Patrick McCaw,199,43,16.9,42.0,30.5,78.5,1.6,1.4,0.7,0.6,0.2,1.2,3.8,4.9,,,,,,,,5,3,3,3,0.0,0.0
Dwayne McClain,45,4,10.2,38.3,11.1,51.4,0.7,1.5,0.8,0.9,0.1,1.4,3.5,2.8,,,,,,,,1,0,0,0,1.0,0.0
Ted McClain,178,0,19.6,44.7,--,78.6,2.3,3.0,1.0,1.4,0.1,2.4,5.9,8.3,,,,,,,,3,3,0,0,1.0,0.0
Dan McClintock,6,1,9.7,50.0,0.0,0.0,2.8,0.2,0.0,0.5,0.3,1.8,3.0,3.5,,,,,,,,1,0,0,0,1.0,0.0
Jack McCloskey,1,0,16.0,33.3,--,0.0,3.0,1.0,--,--,--,2.0,6.0,4.0,,,,,,,,1,0,0,0,1.0,0.0
George McCloud,766,194,22.8,40.2,35.8,81.0,3.1,2.3,0.8,1.4,0.2,2.1,9.0,8.9,,,,,,,,12,5,0,0,1.0,0.0
Mac McClung,1,0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,0.0
C.J. McCollum,566,469,31.5,45.3,39.6,82.0,3.4,3.4,0.9,1.7,0.4,2.1,19.0,16.1,,,,,,,,8,8,0,0,0.0,0.0
John McConathy,11,0,9.6,13.8,--,42.9,1.8,0.7,--,--,--,0.6,1.3,0.8,,,,,,,,1,0,0,0,1.0,0.0
Bucky McConnell,14,0,21.2,38.0,--,48.3,2.4,2.9,--,--,--,2.8,4.9,6.0,,,,,,,,1,0,0,0,1.0,0.0
T.J. McConnell,478,84,22.2,50.4,32.5,76.6,3.0,5.0,1.3,1.6,0.2,1.5,6.8,11.5,,,,,,,,6,4,0,0,0.0,0.0
Keith McCord,2,0,4.5,50.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,2.0,1.5,,,,,,,,1,0,0,0,1.0,0.0
Tim McCormick,483,210,21.5,53.5,6.3,70.3,4.9,1.0,0.3,1.3,0.4,2.6,8.3,10.0,,,,,,,,8,5,0,0,1.0,0.0
Jelani McCoy,260,72,14.7,53.9,0.0,49.0,3.5,0.5,0.3,0.9,0.7,2.0,4.6,6.4,,,,,,,,8,1,0,0,1.0,0.0
Paul McCracken,37,0,11.8,45.0,--,59.6,2.0,0.9,0.5,--,0.0,1.4,4.3,4.6,,,,,,,,3,0,0,0,1.0,0.0
Chris McCray,5,0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,-1.0,,,,,,,,1,0,0,0,1.0,0.0
Rodney McCray,768,629,32.4,50.3,26.0,76.1,6.6,3.6,0.8,1.8,0.6,2.3,11.7,16.2,,,,,,1.0,1.0,10,5,2,1,1.0,0.0
Scooter McCray,77,8,11.6,42.3,0.0,61.1,2.5,1.0,0.3,0.9,0.3,1.5,2.9,4.1,,,,,,,,3,1,0,0,1.0,0.0
Erik McCree,4,0,2.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,-0.3,,,,,,,,1,0,0,0,0.0,0.0
Chris McCullough,59,4,9.0,42.6,30.6,54.8,1.9,0.3,0.5,0.3,0.3,0.9,3.3,3.8,,,,,,,,3,0,0,0,0.0,0.0
John McCullough,8,0,2.9,69.2,0.0,60.0,0.5,0.4,0.3,0.4,0.0,0.4,2.6,2.6,,,,,,,,1,0,0,0,1.0,0.0
Clint McDaniel,12,0,5.9,34.8,33.3,75.0,0.8,0.6,0.4,0.2,0.0,0.8,2.5,2.6,,,,,,,,1,0,0,0,1.0,0.0
Xavier McDaniel,870,529,29.0,48.5,26.1,71.8,6.1,2.0,0.9,2.2,0.5,2.9,15.6,15.1,1.0,,,,,,,12,7,0,0,1.0,0.0
Jaden McDaniels,117,51,24.9,44.4,33.6,69.6,3.9,1.1,0.6,0.9,0.8,3.0,7.6,9.3,,,,,,,,1,0,0,0,0.0,0.0
Jalen McDaniels,102,20,18.5,47.7,35.3,70.9,3.6,1.1,0.5,0.8,0.4,2.0,6.8,8.4,,,,,,,,2,1,0,0,0.0,0.0
Jim McDaniels,184,0,14.7,40.2,--,70.3,4.4,0.9,0.1,1.2,0.6,2.0,5.3,7.1,,,,,,,,5,0,0,0,1.0,0.0
K.J. McDaniels,148,16,14.1,41.2,29.0,77.6,2.2,0.6,0.5,1.0,0.6,1.4,5.3,5.2,,,,,,,,3,1,0,0,0.0,0.0
Doug McDermott,517,84,20.9,47.7,41.1,81.9,2.4,0.9,0.2,0.6,0.1,1.5,9.2,8.1,,,,,,,,7,5,0,0,0.0,0.0
Sean McDermott,18,0,8.8,39.4,22.7,100.0,1.1,0.2,0.1,0.2,0.2,0.4,2.2,2.4,,,,,,,,1,0,0,0,0.0,0.0
Ben McDonald,176,75,21.0,46.8,22.7,72.7,3.2,1.3,0.4,0.8,0.1,2.8,6.0,7.0,,,,,,,,4,2,0,0,1.0,0.0
Glenn McDonald,146,0,10.2,40.0,--,73.2,1.5,0.7,0.3,--,0.2,1.3,4.2,3.9,,,,,,,,3,2,1,1,1.0,0.0
Michael McDonald,1,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,-1.0,,,,,,,,1,0,0,0,1.0,0.0
Hank McDowell,206,1,9.0,45.1,0.0,71.0,2.3,0.5,0.2,0.6,0.1,1.3,2.9,3.7,,,,,,,,6,2,1,0,1.0,0.0
Antonio McDyess,1015,645,27.6,49.7,11.7,67.0,7.5,1.3,0.8,1.6,1.1,3.0,12.0,15.0,1.0,,0.0,0.0,1.0,,,15,8,1,0,1.0,0.0
Jim McElroy,418,17,24.3,46.8,20.6,76.4,2.0,3.5,0.9,2.1,0.3,1.7,9.9,10.0,,,,,,,,7,1,0,0,1.0,0.0
Ivan McFarlin,11,0,3.7,38.5,0.0,71.4,1.0,0.1,0.0,0.1,0.0,0.7,1.4,1.5,,,,,,,,1,0,0,0,1.0,0.0
Mel McGaha,51,0,--,31.8,--,59.1,--,1.0,--,--,--,2.0,3.5,1.1,,,,,,,,1,1,0,0,1.0,0.0
Mitch McGary,52,2,10.7,52.7,0.0,58.0,3.5,0.3,0.3,0.7,0.3,1.6,4.4,6.0,,,,,,,,2,0,0,0,1.0,0.0
JaVale McGee,797,333,17.1,57.6,19.0,60.1,5.3,0.4,0.4,1.0,1.5,2.2,8.0,11.3,,,,,,,,13,7,3,3,0.0,0.0
Mike McGee,520,136,17.8,48.7,35.4,59.7,2.1,1.2,0.7,1.2,0.1,1.9,9.6,7.6,,,,,,,,9,7,4,2,1.0,0.0
Bill McGill,158,0,15.9,48.6,--,71.1,3.9,1.1,--,--,--,2.3,10.2,10.0,,,,,,,,3,1,1,0,1.0,0.0
George McGinnis,528,4,30.7,44.8,8.0,65.1,9.8,3.8,1.7,3.5,0.4,3.8,17.2,20.3,3.0,,1.0,1.0,0.0,,,7,4,1,0,1.0,1.0
Jon McGlocklin,792,0,26.4,48.9,--,84.5,2.4,2.9,0.5,--,0.1,1.7,11.6,11.5,1.0,,,,,,,11,7,2,1,1.0,0.0
Tracy McGrady,938,703,32.7,43.5,33.8,74.6,5.6,4.4,1.2,2.2,0.9,1.8,19.6,18.9,7.0,4.0,2.0,3.0,2.0,,,16,9,1,0,1.0,1.0
Gil McGregor,42,0,12.7,36.3,--,69.6,3.5,0.4,--,--,--,2.9,4.1,4.9,,,,,,,,1,0,0,0,1.0,0.0
Cameron McGriff,3,0,15.3,35.7,33.3,100.0,5.0,1.0,0.0,0.0,0.3,2.3,4.7,8.0,,,,,,,,,,,,,0.0
Rodney McGruder,265,119,20.0,42.1,34.8,65.2,2.9,1.2,0.5,0.6,0.2,1.5,5.7,6.6,,,,,,,,5,2,0,0,0.0,0.0
Al McGuire,191,0,15.5,37.9,--,55.1,2.2,1.9,--,--,--,2.6,4.0,4.8,,,,,,,,4,3,2,0,1.0,0.0
Allie McGuire,2,0,5.0,50.0,--,0.0,1.0,0.5,0.0,--,0.0,1.0,2.0,2.5,,,,,,,,1,0,0,0,1.0,0.0
Dick McGuire,738,0,28.3,38.9,--,64.4,4.2,5.7,--,--,--,2.3,8.0,11.8,7.0,,0.0,1.0,0.0,,,11,9,3,0,1.0,1.0
Dominic McGuire,342,84,15.6,41.9,18.8,65.8,3.4,1.2,0.5,0.7,0.5,1.5,2.7,5.9,,,,,,,,6,1,0,0,0.0,0.0
Kevin McHale,971,400,31.0,55.4,26.1,79.8,7.3,1.7,0.4,1.9,1.7,2.8,17.9,20.4,7.0,,1.0,0.0,0.0,3.0,3.0,13,13,5,3,1.0,1.0
Jim McIlvaine,401,214,14.8,44.6,10.0,55.1,3.1,0.3,0.3,0.6,1.7,2.6,2.7,5.8,,,,,,,,7,2,0,0,1.0,0.0
Jeff McInnis,576,334,27.7,43.1,32.8,79.6,2.0,4.4,0.6,1.4,0.1,2.1,9.4,9.8,,,,,,,,11,1,0,0,1.0,0.0
Kenny McIntosh,177,0,20.9,36.1,--,58.1,3.9,1.0,0.7,--,0.4,1.9,5.3,6.1,,,,,,,,4,0,0,0,1.0,0.0
Kevin McKenna,243,26,14.2,41.4,36.7,81.9,1.3,1.4,0.8,0.8,0.1,2.0,5.4,5.1,,,,,,,,6,1,0,0,1.0,0.0
Forrest McKenzie,6,0,7.0,25.0,50.0,100.0,1.2,0.2,0.2,0.5,0.0,1.5,2.8,0.3,,,,,,,,1,0,0,0,1.0,0.0
Stan McKenzie,396,0,18.9,44.4,--,80.2,2.8,1.5,0.3,--,0.0,2.3,9.0,8.7,,,,,,,,7,1,0,0,1.0,0.0
Derrick McKey,937,638,29.1,48.6,31.6,77.9,4.7,2.4,1.1,1.8,0.7,2.9,11.0,12.9,,,,,,0.0,2.0,15,13,1,0,1.0,0.0
Aaron McKie,793,287,24.2,43.8,35.0,77.9,3.3,2.7,1.2,1.3,0.2,2.0,7.4,9.4,,,,,,,,13,10,1,0,1.0,0.0
Billy McKinney,476,65,19.3,49.3,6.3,82.0,1.4,3.5,0.7,1.3,0.1,1.8,8.0,8.7,,,,,,,,7,4,0,0,1.0,0.0
Bones McKinney,318,0,17.2,29.8,--,71.1,3.5,1.6,--,--,--,3.2,9.4,2.8,,,1.0,1.0,0.0,,,6,5,1,0,1.0,0.0
Carlton McKinney,9,0,12.6,24.4,0.0,50.0,1.4,0.8,0.7,0.8,0.1,1.8,2.4,1.0,,,,,,,,2,0,0,0,1.0,0.0
Trey McKinney-Jones,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,0.0,0.0
Alfonzo McKinnie,182,9,11.6,46.7,32.6,58.3,2.5,0.3,0.3,0.4,0.1,1.5,4.0,4.8,,,,,,,,4,2,1,0,0.0,0.0
JaQuori McLaughlin,4,0,2.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,,,,,,,,,,,,,0.0
Jordan McLaughlin,120,7,16.8,43.3,33.8,71.9,1.7,3.6,1.0,0.9,0.1,0.8,5.0,7.8,,,,,,,,2,0,0,0,0.0,0.0
Ben McLemore,532,268,22.5,41.4,36.5,77.6,2.3,1.0,0.6,1.1,0.2,2.1,8.9,7.2,,,,,,,,8,2,0,0,0.0,0.0
McCoy McLemore,580,0,21.1,39.4,--,77.1,5.5,1.3,--,--,--,2.5,8.8,9.8,,,,,,,,8,3,1,1,1.0,0.0
George McLeod,10,0,8.5,12.5,--,53.3,2.1,0.4,--,--,--,1.6,1.2,1.6,,,,,,,,1,0,0,0,1.0,0.0
Keith McLeod,200,88,18.6,35.7,28.2,80.0,1.3,2.7,0.7,1.3,0.1,1.8,5.5,5.5,,,,,,,,4,0,0,0,1.0,0.0
Roshown McLeod,113,45,18.8,40.9,11.1,81.9,2.7,1.1,0.4,1.2,0.1,1.8,7.2,5.7,,,,,,,,3,1,0,0,1.0,0.0
Jack McMahon,524,0,27.2,33.7,--,63.7,2.7,3.7,--,--,--,2.8,8.1,7.3,,,,,,,,8,8,3,1,1.0,0.0
Nate McMillan,796,373,25.7,44.3,34.3,65.0,4.0,6.1,1.9,1.9,0.4,3.0,5.9,13.2,,,,,,0.0,2.0,12,11,0,0,1.0,0.0
Tom McMillen,729,54,20.3,48.3,12.0,80.6,4.0,1.1,0.3,1.1,0.3,2.4,8.1,8.9,,,,,,,,11,8,0,0,1.0,0.0
Jim McMillian,631,0,32.1,48.2,--,83.2,5.3,2.5,1.1,1.2,0.2,1.9,13.8,15.5,,,,,,,,9,7,2,1,1.0,0.0
